experiment,env,seed,budget,model,one_step_rmse,return_mean,return_se,terminal_error_mean,terminal_error_se,exploitation_gap_mean,imagined_energy_drift_mean,divergence_rate
nonlinear_matched_planner,nonlinear_chain_target,2,16,SG-PolyHam+Symp,1.3165501002394005e-08,-10.135253977846459,1.8282857155308976,0.02952380389291186,0.015640348533116237,-5.222020334668306e-08,0.6516338456118002,0.0
nonlinear_matched_planner,nonlinear_chain_target,2,16,DirectGraphNext,0.022661810524012026,-10.314821479540763,1.8564533291881578,0.033084330665664505,0.019086250188754254,-0.033189334768552126,0.5164673720450038,0.0
nonlinear_matched_planner,nonlinear_chain_target,2,16,GraphEuler,0.022661821401392526,-10.314821479540763,1.8564533291881578,0.033084330665664505,0.019086250188754254,-0.03319719485382625,0.5164769358832741,0.0
nonlinear_matched_planner,nonlinear_chain_target,2,32,SG-PolyHam+Symp,3.4871985137543808e-09,-11.821730404554552,1.4787446656273266,0.004144697734401603,0.001627367425740101,-4.3355404895824755e-08,0.43769727288806853,0.0
nonlinear_matched_planner,nonlinear_chain_target,2,32,DirectGraphNext,0.019580926815312,-11.805420867112895,1.4775030214198184,0.004500696301525993,0.001784281915294906,0.014139438835848376,0.6785224392039559,0.0
nonlinear_matched_planner,nonlinear_chain_target,2,32,GraphEuler,0.01958093110293467,-11.805420867112895,1.4775030214198184,0.004500696301525993,0.001784281915294906,0.014134772591311537,0.6785402722080565,0.0
nonlinear_matched_planner,nonlinear_chain_target,2,64,SG-PolyHam+Symp,1.7243028181904724e-09,-13.695407683461605,2.3853345733706246,0.06451392312025771,0.05200809582079043,-1.3482424806217827e-08,0.4685324675953117,0.0
nonlinear_matched_planner,nonlinear_chain_target,2,64,DirectGraphNext,0.019422720168230493,-13.867108553539119,2.4328578886631997,0.06612280718625083,0.053631174165048534,0.015608072965097438,0.6931762156500344,0.0
nonlinear_matched_planner,nonlinear_chain_target,2,64,GraphEuler,0.019422719210503148,-13.867108553539119,2.4328578886631997,0.06612280718625083,0.053631174165048534,0.015606198335302338,0.6931762533821634,0.0
nonlinear_matched_planner,nonlinear_chain_target,2,128,SG-PolyHam+Symp,8.449316860441162e-10,-11.139989450426413,2.0690262135700257,0.017009894640200418,0.006414170443053347,-5.119033863465461e-09,0.6144466476854918,0.0
nonlinear_matched_planner,nonlinear_chain_target,2,128,DirectGraphNext,0.019362360638927437,-11.163051365931965,2.0614087025978103,0.01702553140139797,0.006624688540579776,-0.04565345259121371,0.6543343239498659,0.0
nonlinear_matched_planner,nonlinear_chain_target,2,128,GraphEuler,0.01936235946221836,-11.163051365931965,2.0614087025978103,0.01702553140139797,0.006624688540579776,-0.045654239250501126,0.6543380409024975,0.0
